,image_names,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
2709,BRACS_753_DCIS_2,0.122478455,0.117678046,0.052911222,0.77399725,2.415882,0.28342164,0.2662692,2.8477333,0.30106702,0.30053115,0.28432462,0.10901774,0.2723097,2.9094071,0.11605885,1.9524512,0.41369352,0.19598715,0.12771836,0.33205953,1.6505532,0.7309994,0.058204588,0.23511922,0.011764951,2.1651075,1.4602036,0.27380887,0.22888555,0.1829606,0.17219868,0.22350076,1.6826001,0.3808575,0.17031382,0.8737039,1.4358312,0.6484366,0.34785768,0.201499,0.17247859,0.06291464,0.35475415,0.21533379,0.20837346,0.9698715,0.26171815,0.1827484,0.39206496,0.251217,2.5452921,0.08442106,0.2733839,3.732786,0.11786218,0.5321146,0.5455141,0.1164725,2.4644105,0.060934633,1.1163602,0.09390969,1.1148292,0.1893984
2710,BRACS_753_DCIS_20,0.08120835,0.13249564,0.02062842,0.6160091,1.7557806,0.11654572,0.33732486,1.2895575,0.019611737,0.40283865,0.24926047,0.21593276,0.15594488,1.3244395,0.15735355,0.77042884,0.5045534,0.58225876,0.25918025,0.5270842,0.43351993,0.9842563,0.3546939,0.23568821,0.13149936,0.42760444,0.66526395,0.5375813,0.4838205,0.14128791,0.046062026,0.14406955,0.5874421,0.37407857,0.050797846,0.28313577,1.137799,0.96466714,0.046526477,0.36318478,0.08431961,0.58466595,0.022641301,0.04417462,0.09501866,0.9615666,0.21727005,0.12728216,0.550424,0.13084345,1.1540236,0.13558918,0.106451295,1.9458283,0.5053074,0.5797837,0.6465052,0.22667551,0.696632,0.059791733,0.7133048,0.3647979,0.85324097,0.279258
2711,BRACS_753_DCIS_22,0.15215382,0.06714553,0.0003274443,0.57070607,1.8671554,0.14898887,0.30376646,1.3175957,0.019510977,0.52429354,0.20543997,0.21707827,0.32613468,1.3310603,0.20299543,0.7739908,0.3328105,0.5145555,0.19336092,0.54238653,0.384798,0.86171454,0.24247855,0.09692144,0.023540838,0.34204137,0.5517063,0.28404945,0.48530364,0.119953714,0.06807211,0.07857575,0.56282896,0.33751705,0.0072467686,0.2587005,1.2427042,0.9429649,0.05557433,0.23185806,0.05552755,0.38661858,0.046865378,0.16610649,0.19665472,0.57695585,0.17453434,0.0337818,0.47825885,0.07571892,1.6436504,0.14165233,0.10420226,2.2337842,0.2837536,0.8449288,0.5175067,0.18933034,0.57275546,0.043606557,0.5117254,0.3478404,0.8845639,0.110609904
2712,BRACS_753_DCIS_24,0.5638934,0.08344576,-0.015698258,1.1272669,4.072068,1.1980816,0.21751535,3.2922566,0.99422634,1.2880855,0.9017094,0.0886898,1.7328335,2.824003,0.03991147,1.1377931,0.20974039,0.14606136,0.12592646,1.7952504,0.4173874,0.5597508,0.024234233,0.10375534,0.013645576,0.8972749,0.26177847,0.4913028,0.45864254,0.44506806,0.29345647,0.21761645,1.9621246,1.1151389,0.102213435,0.6457534,1.7808305,1.933275,0.8026753,0.24553165,0.37012303,0.024691192,0.37601915,0.646815,0.5576664,0.7266628,1.0544201,0.09143665,0.8824626,0.014183807,5.415315,0.024249936,0.13058278,4.98485,0.02583822,2.8365839,0.48780477,0.057699557,0.5148293,-0.0030311237,0.51813203,0.33906996,0.72489095,0.08014015
2713,BRACS_753_DCIS_25,0.11720386,0.025487965,-0.009823508,0.6518686,2.701138,0.9075639,0.285669,1.7001623,0.26614353,1.0737878,0.7880368,0.56166756,0.73511785,1.5974504,0.0487482,1.2635866,0.25234625,0.2469415,0.13625644,0.5839277,1.0392209,0.84319186,0.043306995,0.088981844,-0.004703618,1.0594436,0.71086055,0.21161366,0.65590465,0.35762396,0.15016031,0.22719054,1.6009988,0.8252458,-0.00471985,0.902195,1.8141152,1.7279704,0.7447038,0.048566118,0.1815291,0.11575722,0.65995044,0.52069676,0.3299569,0.12974694,0.7137278,0.061234426,0.5851977,0.113147095,3.6635468,0.16978435,0.20437177,3.427803,0.06413801,1.8179932,0.34575975,-0.005628701,0.74691343,0.033605903,0.3928741,0.056422237,0.7177601,-0.008973036
2714,BRACS_753_DCIS_26,0.104351506,0.018288445,0.04459022,0.49215922,2.0839543,0.28760284,0.33023128,1.8141607,0.09537975,0.35319504,0.13681127,0.11990684,0.60480046,1.8115994,0.12730289,1.1528004,0.09431639,0.2960562,0.010840783,0.4771585,0.62315637,0.6289528,0.19482191,0.01374984,0.035046652,0.6807686,0.56879765,0.49950904,0.33101687,0.047932517,0.17164062,0.007866191,0.85824126,0.43618825,-0.008541422,0.42912278,0.9802225,0.75782925,0.20470962,0.0047009657,0.06599691,0.1347545,0.07884688,0.32102677,0.02332471,0.78923064,0.111145005,0.0046964535,0.19262633,0.05369334,1.9118906,0.07900492,0.14741288,2.7584157,0.26229692,1.1308744,0.8102918,0.015185877,1.1300465,0.015750283,1.0757948,0.19096255,1.0577908,-0.005995134
2715,BRACS_753_DCIS_27,0.028150707,0.051819846,0.0028399471,0.5438544,2.1133761,0.095717676,0.1250547,2.287368,0.021084573,0.23108359,0.08778319,0.12286213,0.29065636,2.145948,0.14810978,1.3204192,0.16332279,0.32934353,0.060997456,0.2680215,0.8447404,0.6589453,0.270364,0.14961316,0.119038604,1.1853933,0.75345457,0.8454658,0.30240816,0.093049705,0.06948935,0.06429537,1.0438746,0.21740238,0.04939472,0.20376286,0.75408757,0.70414907,0.12801506,0.09043399,0.055203736,0.2941687,0.0798025,0.15746644,0.036338255,1.5135577,0.04334259,0.09070805,0.12027444,0.09078329,1.4216195,0.06401753,0.087955534,2.7009842,0.33985612,0.48342258,0.9902718,0.07807285,1.6331908,0.035560455,1.5502411,0.08351828,1.1872942,0.105067424
2716,BRACS_753_DCIS_28,0.3034256,0.014032901,0.01258633,1.0012674,3.5249166,0.4286123,0.7591056,2.265744,0.4560046,0.57625407,0.06931754,0.03876198,1.4307853,2.2911735,0.036460266,0.93545985,0.10371781,0.12356482,0.017072078,1.2800478,0.200606,0.73376507,0.045653287,-0.00917411,0.06959426,0.5855931,0.49797094,0.37584642,0.5302232,0.010658213,0.22445752,-0.01296921,0.9031491,0.5508848,-0.012576996,0.71148944,1.6695814,1.350255,0.01844786,0.036544807,-0.0014869428,0.09649057,-0.0036650568,0.51703745,0.17883195,1.0694728,0.02660552,-0.009565051,0.5331238,0.14563404,3.2988718,0.026701113,0.23515607,3.6683307,0.19570306,1.9443159,0.64333296,0.19629602,0.49171117,0.0009029729,0.982561,0.055492606,0.8809998,0.0025808443
2717,BRACS_753_DCIS_29,0.053697716,0.11773663,0.019816613,0.67587405,1.8894994,0.12584046,0.33732465,1.6637446,0.037558254,0.26093382,0.24598362,0.1558983,0.20191139,1.634329,0.16162223,0.94096154,0.5043603,0.42066324,0.19409533,0.5160566,0.64364326,0.9589767,0.32071063,0.30401322,0.24181029,0.7453038,0.79095805,0.7860177,0.44094327,0.12188613,0.098327436,0.13593718,0.8377184,0.43522927,0.05606189,0.33741343,1.0366957,0.93611604,0.06245397,0.36926827,0.070905134,0.464674,0.05089128,0.08422643,0.03785779,1.434463,0.1316659,0.19981991,0.40561742,0.21191724,1.1204604,0.095275074,0.13182336,2.1161015,0.5507311,0.39489383,0.83949655,0.21485133,1.0619291,0.05662336,1.181396,0.26088348,0.91385335,0.40678954
2718,BRACS_753_DCIS_3,0.41084173,0.036488693,0.03198126,0.80073917,2.1364753,0.7888624,0.62879103,2.0341005,0.62135446,0.9921788,0.9243607,0.27870145,0.40879828,1.5666159,0.19879754,0.86816514,0.3649977,0.17695084,0.1695738,0.9771083,0.67146575,0.7969126,0.0044401567,-0.007878129,0.057456136,0.92532253,0.73966604,0.16644815,0.15966639,0.21251388,0.355119,0.0740077,2.3420684,1.1539822,-0.0057916157,1.4045074,1.8900628,1.5609854,0.9901416,0.14673282,0.23784596,0.07680157,0.33697283,0.43054235,0.2612193,0.06283169,0.6047265,-0.0104505485,1.0628307,0.30367786,4.1481543,0.2055278,0.32830203,3.7407908,0.17199735,2.0430393,0.18470985,0.046082314,0.9916033,0.007131238,0.37305096,0.19326562,1.1681651,0.037291545
2719,BRACS_753_DCIS_30,0.05518962,0.13975306,0.07092989,0.44992748,1.6898017,0.18274684,0.2113466,1.6642572,0.08952655,0.2987674,0.29612407,0.24424046,0.1952947,1.6143869,0.18348299,1.1344043,0.38337633,0.40974075,0.23154917,0.32500213,0.8321965,0.8161196,0.26166838,0.25665924,0.061663926,0.8694204,0.7115018,0.53444993,0.4188362,0.24582046,0.12962674,0.20971064,0.7965317,0.30032283,0.13013858,0.28363055,0.9231286,0.81596,0.15720518,0.27128705,0.16295281,0.36812064,0.20100428,0.11869169,0.15609813,0.98224366,0.26114157,0.20806071,0.35333896,0.13425474,1.3553478,0.113711424,0.14020064,2.1652446,0.30108058,0.43013853,0.72662294,0.12587912,1.2166363,0.06951297,0.9234298,0.17467053,0.85545367,0.20611988
2720,BRACS_753_DCIS_31,0.15835348,0.1742559,0.0024360146,0.24498785,1.4518862,0.36745015,0.027680801,1.6335754,0.22591753,0.5695119,0.71448195,0.6287408,0.14362657,1.2809012,0.09205922,1.3557307,0.56953657,0.38586196,0.43525276,0.4292797,1.5448968,0.611632,0.0655029,0.5533789,3.0046085e-05,0.9890821,0.4504907,0.13989158,0.50435114,0.9725356,0.07788608,0.84116125,0.83930546,0.2707064,0.36682945,0.13009451,0.8722517,1.2867085,0.8382312,0.3751836,0.7442368,0.045727257,1.061159,0.036125008,0.8576209,0.503513,0.97090036,0.49380672,0.6504876,0.044728335,2.0680978,0.24633422,0.118069306,2.2916987,0.01678069,0.7341637,0.46615696,0.03442156,1.3334453,0.005912536,0.23845674,0.27713427,0.5064052,0.1950318
2721,BRACS_753_DCIS_32,0.12285283,0.16584666,0.095146924,0.36969185,1.552876,0.13812375,0.22186844,1.7685865,0.15321168,0.19236743,0.37586656,0.14466986,0.21272185,1.6217093,0.1482404,1.0692371,0.5242502,0.3354419,0.23478474,0.340149,0.8834537,0.7307109,0.1831524,0.3530542,0.10086736,0.91185266,0.6821009,0.5858656,0.39296892,0.28932443,0.19340408,0.30412692,0.7895288,0.34486407,0.165739,0.2823857,0.8412767,0.74320954,0.17594856,0.40245533,0.16218486,0.2649248,0.22736774,0.08848944,0.14936106,1.2107674,0.22727378,0.31606916,0.35541007,0.16083258,1.1965814,0.06285701,0.13521016,2.0727074,0.22745922,0.25143692,0.7165795,0.16029805,1.3285434,0.072839536,1.063221,0.14940627,0.79385823,0.3167149
2722,BRACS_753_DCIS_33,0.033509847,0.088110425,0.1406551,0.5905265,1.8798028,0.17741008,0.3257223,1.5508174,0.025284333,0.22458749,0.09720137,0.22871166,0.52481765,1.6126357,0.12595996,0.9429976,0.23492634,0.32037812,0.067642726,0.44669354,0.5410742,0.6905513,0.29482225,0.19509852,0.1908433,0.6049841,0.6309576,0.6939442,0.43461898,0.09028275,0.102601215,0.087543756,0.6547991,0.26444352,0.052603547,0.20989297,0.87309235,0.74684566,0.057939094,0.13103038,0.04947239,0.48469415,0.05971849,0.23198146,0.028728964,1.311858,0.109947465,0.12254024,0.15105106,0.11017698,1.1094217,0.08237497,0.21718995,2.0796714,0.51086664,0.7160846,0.9376609,0.16046765,0.935201,0.06547633,1.1824518,0.13054314,0.8271828,0.2334063
2723,BRACS_753_DCIS_36,0.01552179,0.09121627,0.046228014,1.0681783,2.2040262,0.061397027,0.7111392,1.5998217,0.2224651,0.27724633,0.65754086,0.24415945,0.31550187,1.951222,0.15910944,1.4174105,0.6493069,0.38642642,0.50866807,0.63500166,0.85636073,1.3556597,0.130648,0.074617706,0.2809503,1.0685816,1.5047182,0.6406441,0.21163891,0.059773274,0.10523184,0.17378107,1.4059274,0.7654725,0.045198657,1.1854233,1.8340417,1.4074172,0.025316702,0.24231021,0.061662797,0.49444357,0.058645394,0.33603477,0.06901535,0.66365284,0.29490983,0.06262964,0.92800254,0.6973405,1.699046,0.10065483,0.52131206,2.5636551,0.54394,0.41280213,0.80778426,0.09476624,1.3698361,0.020936428,0.9555975,0.07762102,0.9665395,0.070113905
2724,BRACS_753_DCIS_38,0.05954153,0.12375343,0.08746651,0.8780794,2.4172888,0.12355931,0.52502054,1.9094949,0.14600778,0.2900188,0.22401878,0.19900659,0.7187228,2.009556,0.14351164,1.2006516,0.38034007,0.3015626,0.11583453,0.6692078,0.67152965,0.83769244,0.24313779,0.110953234,0.34369397,0.8968677,0.90992296,0.792151,0.35529113,0.07155867,0.20534162,0.119741105,0.9467159,0.54243076,0.057693064,0.55806357,1.1486188,0.9931176,0.046026494,0.21397032,0.052819733,0.3291917,0.080999985,0.3331804,0.039158486,1.3457013,0.095307276,0.08309057,0.29148075,0.36955786,1.563424,0.064681984,0.25738072,2.5811749,0.50293636,0.83816284,0.99616003,0.16967963,1.209973,0.0642081,1.4002072,0.07322619,0.935,0.14510459
2725,BRACS_753_DCIS_39,0.061205976,0.13823037,0.056696553,0.6130071,2.2429974,0.17649667,0.275015,2.048532,0.09427931,0.3499233,0.37387002,0.112799816,0.28345323,2.216304,0.13033894,1.5564414,0.28436798,0.29230195,0.25930965,0.42892274,1.0417085,1.0384955,0.07689779,0.19726576,0.017828632,1.1538111,1.1956503,0.42136595,0.5280997,0.1989101,0.24469101,0.1967418,1.2849828,0.40827656,0.13503934,0.6044497,1.495655,1.0184344,0.12252936,0.18252987,0.17016838,0.18595274,0.17997333,0.23888512,0.18738914,0.71036637,0.21074426,0.20325248,0.53141963,0.1667485,2.16761,0.07732927,0.21481156,3.080828,0.19293846,0.6759069,0.68413067,0.07992625,1.5816934,0.019529574,0.91236347,0.10562534,1.1219825,0.11728752
2726,BRACS_753_DCIS_41,0.14572214,0.12810817,-0.0071582855,0.74898016,2.630253,0.77217585,0.5194034,1.3668303,0.1970687,1.1254318,0.9894589,0.5111267,0.5011901,1.1898102,0.015852766,1.2848341,0.5573837,0.26788843,0.42742112,1.1751021,0.60105085,1.1135979,-0.00021896098,-0.013857394,0.03174153,0.65310377,0.6561705,0.4562188,0.6398012,0.46208984,0.10768301,0.3597653,1.7661481,1.4189528,0.026083903,0.87337244,2.8037176,2.5798547,0.2665584,0.42256507,0.18616506,0.16406289,0.11587011,0.17184523,0.36299348,0.12604064,0.8606173,0.025491321,1.3614609,0.099831484,4.3590107,0.2227938,0.2925102,3.467861,0.13044836,1.9830465,0.25288624,0.051838074,0.52601707,-0.02036666,0.12151324,0.03428973,0.6798842,0.06345525
2727,BRACS_753_DCIS_43,0.08448008,0.06978329,0.079903044,0.488825,2.097484,0.16988118,0.23321827,2.4305236,0.07911887,0.1734684,0.07517968,0.079105414,0.39997733,2.3007915,0.13966206,1.4016677,0.13737884,0.28792194,0.023021054,0.31271777,1.0279461,0.5313412,0.18930568,0.17123683,0.10101438,1.2555889,0.7358702,0.6435843,0.327979,0.12669833,0.13701892,0.087468445,0.9458785,0.23330821,0.05766218,0.27417842,0.7708417,0.513643,0.14760222,0.10213952,0.07600352,0.13667515,0.10832622,0.21239609,0.033601113,1.53745,0.082936436,0.11322143,0.071713224,0.08675527,1.5874414,0.04858885,0.15389778,2.9080927,0.27193615,0.5951176,0.89823586,0.088858396,1.7604488,0.06942847,1.5393436,0.15255503,1.1305004,0.09669272
2728,BRACS_753_DCIS_5,0.068394296,0.12018678,0.04344309,0.71233094,1.8750173,0.10573756,0.3878683,1.5134277,0.045424122,0.30207333,0.2900601,0.15356177,0.21876371,1.5805783,0.18150565,0.92163354,0.53309375,0.5033447,0.20484832,0.53831005,0.553842,1.0026448,0.31740004,0.23278108,0.21446903,0.650988,0.80693716,0.6552819,0.42621574,0.12254831,0.08162697,0.1210132,0.80923593,0.4394924,0.036526468,0.4195832,1.154107,0.9796246,0.03280434,0.3213767,0.079395376,0.5281849,0.043338053,0.09513128,0.06972253,1.1655774,0.13531613,0.14074557,0.46437258,0.25312933,1.1676898,0.077673234,0.14938541,2.10508,0.53862524,0.4711909,0.76145,0.21156281,0.9678364,0.05617694,0.9839892,0.28215763,0.9321435,0.31256995
2729,BRACS_753_DCIS_7,0.27740937,-0.005404586,0.07318798,1.1458367,3.0893762,0.5015037,0.6759134,2.243493,0.47237787,0.49235335,0.22785406,0.020482652,1.2515388,2.275333,0.059908643,1.171975,0.1810068,0.11707511,0.018678492,0.90615326,0.34475544,0.69707346,0.016173469,-0.011375699,0.20036535,1.0504718,1.0533614,0.22165619,0.09261877,0.008839666,0.15780893,-0.005965844,1.6299953,0.721232,-0.014278393,1.3177174,1.4380956,1.130406,0.38582632,0.0011613673,-0.0035507507,0.067625225,0.06335551,0.9862576,0.035024133,0.55824625,0.24595666,-0.0113268485,0.23530793,0.4389903,2.935299,0.0050847433,0.4551305,3.4813478,0.2567797,1.6077224,0.5094202,0.022486364,0.9180407,0.039825503,1.1149551,0.059107617,0.92797965,-0.00837279
2730,BRACS_753_DCIS_9,0.047867205,0.053184167,0.015563663,0.65538305,1.9956685,0.14847568,0.21207301,1.4567093,0.0016971137,0.43663278,0.060412638,0.3795057,0.53663695,1.6502463,0.32322383,0.96475697,0.09928707,0.50071985,0.04565191,0.3878294,0.4440837,0.7366774,0.43743518,0.12701511,0.14402592,0.54954886,0.63316715,0.69311947,0.33541593,0.08607708,0.088701256,0.03812554,0.77932435,0.29325265,0.042172603,0.34253386,0.98246545,0.8856298,0.065536484,0.03885406,0.039627206,0.5308343,0.028097047,0.26547185,0.01908065,0.71470743,0.05270873,0.097656175,0.17801069,0.107289635,1.4718462,0.1405509,0.133247,2.3206701,0.5637385,0.8832917,0.9150102,0.05252316,0.8714323,0.0349149,0.9528692,0.123000465,0.96217835,0.048441455
2731,BRACS_754_DCIS_1,0.08988361,0.050664958,0.039125502,0.63677174,2.174336,0.10931661,0.2366615,2.3212776,0.066487364,0.18136746,0.35949546,0.13226312,0.10479277,2.2416832,0.11039073,1.5752462,0.4239262,0.25712723,0.30252826,0.44161385,1.2530054,1.0521432,0.13182269,0.110847145,0.11095843,1.3903064,1.0425007,0.90067095,0.20300618,0.11166196,0.03330649,0.16545862,1.3264277,0.43599907,0.01981728,0.44082707,1.23618,1.106109,0.17980815,0.3097744,0.08496875,0.18191394,0.09373569,0.042593196,0.09827042,1.4421608,0.16527162,0.044302296,0.5359703,0.19947354,1.7042488,0.07940397,0.15159968,2.8737054,0.29793075,0.29221952,0.9205334,0.1093602,1.8490914,0.030499177,1.3806974,0.19806676,1.0833354,0.10671434
2732,BRACS_754_DCIS_10,0.02752821,0.08548036,0.06858002,0.7170579,2.1406474,0.07303871,0.32478592,2.1060574,0.18578143,0.20340215,0.47185808,0.17908596,0.2612689,2.22685,0.12318006,1.4832759,0.5774499,0.23479824,0.3583841,0.5220308,1.285401,1.0481396,0.11182891,0.22545107,0.111335754,1.2998838,1.1204714,0.69540554,0.3093282,0.16015428,0.14765805,0.28421628,1.1651467,0.48888335,0.10148,0.6431976,1.3732268,1.0652032,0.114317305,0.3500827,0.15183894,0.15995231,0.20334235,0.0840801,0.18629621,1.2904383,0.29329303,0.15906663,0.74056464,0.32971767,1.8305238,0.086734116,0.31141666,2.8155317,0.21119225,0.2676035,0.8615986,0.18088986,1.742436,0.014619586,1.1313707,0.14096573,0.905201,0.21133831
2733,BRACS_754_DCIS_12,0.03419359,0.058374573,0.021354223,0.7177984,2.2342615,0.064281136,0.2000469,2.273528,0.031788077,0.23320113,0.2439797,0.15179878,0.12207503,2.3759809,0.12178379,1.5481085,0.2944237,0.35474077,0.21480699,0.36703655,1.1666926,1.0842711,0.14138377,0.072234705,0.0967567,1.3765115,1.0912296,0.86586565,0.21520336,0.05212139,0.03068207,0.048731335,1.3652512,0.37507978,0.006957185,0.4775209,1.3308221,1.0933324,0.085952304,0.14219727,0.03471122,0.3849894,0.023545332,0.016054846,0.045927975,1.2497352,0.11039958,0.03870248,0.4258331,0.1866454,1.7726974,0.06864915,0.13250272,2.996457,0.42474473,0.3208913,0.9866918,0.08788075,1.8195559,0.011486782,1.3407446,0.15270123,1.1549182,0.100934565
2734,BRACS_754_DCIS_13,0.11770745,0.022821836,0.0381758,0.7617407,2.5560312,0.532957,0.2775439,2.1999948,0.24464421,0.57057303,0.08959714,0.34776956,0.9430861,2.030254,0.10421,1.2729399,0.08315988,0.058919054,0.077933244,0.51487905,0.662575,0.27916515,0.049890503,0.062451296,0.02488202,1.194648,0.49210417,0.39918807,0.09150435,0.044131458,0.1873262,0.03534976,1.1723012,0.4285758,0.02859447,0.5683404,0.84184027,1.0460899,0.47184736,0.0044070845,0.025845094,0.11748342,0.12201139,0.38423797,0.013510427,0.7898707,0.22524817,0.029645683,0.17897637,0.115050614,2.2870548,0.12759806,0.13510357,3.1103628,0.13352759,1.4751554,0.8075961,0.0022250954,1.2382271,0.060271237,1.0982361,0.071304515,0.9642083,0.026086194
2735,BRACS_754_DCIS_15,0.14364024,0.061568994,0.0347464,0.44595733,1.3670719,0.018735526,0.11696809,1.5211157,0.12534134,0.13703033,0.38409194,0.15895726,0.38829824,1.4118305,0.11198685,0.8213651,0.59862256,0.29964858,0.35487396,0.5147974,0.73834693,0.5652624,0.052765775,0.27831328,0.025565946,0.60566545,0.41061974,0.20896381,0.3296631,0.29696575,0.11853593,0.34456247,0.44574562,0.1967173,0.056701425,0.24333316,0.801902,0.76515007,0.16113608,0.37534866,0.2218375,0.19399793,0.26848903,0.0030195585,0.33267954,0.95265764,0.38331,0.10658879,0.7004607,0.09260033,1.175482,0.1440222,0.18423209,1.919316,0.11733345,0.31252518,0.44900152,0.3241798,1.0457529,0.090950266,0.44343147,0.38747314,0.57388556,0.5057599
2736,BRACS_754_DCIS_17,0.07757959,0.024919188,0.0792301,1.0171028,2.2624023,0.068039805,0.48022684,1.9884133,0.08050719,0.2126264,0.31165126,0.21814117,0.25805506,2.3212729,0.30604905,1.6379099,0.3419306,0.5611097,0.18146054,0.4652659,0.8701323,1.0946975,0.31037745,-0.0113269305,0.19424544,1.3975598,1.5572176,0.54212487,0.08925968,0.010929347,0.01823092,-0.0035502287,1.5906491,0.45494157,-0.007993466,1.075903,1.6313477,0.9605368,0.028102834,0.0708836,0.025436819,0.49362767,-0.0025071613,0.31723282,0.029540159,0.6152735,0.038515076,-0.016395794,0.54011345,0.56356895,1.7496058,0.1323979,0.4199474,2.9460053,0.5117844,0.41947725,0.7600167,0.09616045,1.7848016,0.076588675,1.1208044,0.10976688,1.2527858,0.032905657
2737,BRACS_754_DCIS_18,0.030197585,0.06798775,0.09650768,1.0820651,2.0460243,0.05596097,0.76887476,1.1753086,0.16265476,0.4402546,0.5535576,0.48119506,0.3340227,1.7389129,0.39032897,1.1492261,0.6543675,0.7409011,0.42950174,0.68197286,0.56253046,1.3755176,0.4847077,0.06721167,0.3415388,0.73873794,1.3665917,0.7257727,0.20100476,0.036380302,0.07991242,0.08133865,1.2763768,0.73538697,0.02221971,1.2391552,1.7840233,1.4380596,0.025810726,0.17948553,0.053534284,0.8694535,0.03541684,0.4502945,0.0440428,0.58528906,0.23978111,0.04422214,0.9473037,0.69926983,1.5601748,0.2078455,0.51902175,2.311042,0.82705474,0.49954966,0.84622234,0.17678858,1.0405377,0.036394026,0.8125923,0.0927772,0.9708476,0.10320827
2738,BRACS_754_DCIS_21,0.10330888,0.087376006,0.076621816,0.6601918,2.1311865,0.13881877,0.17718211,2.637212,0.14551646,0.16542512,0.19190195,0.06239324,0.2045441,2.462159,0.15709607,1.6766449,0.26734018,0.17230499,0.09640833,0.2916312,1.3924426,0.5804285,0.06982021,0.15786132,0.11956561,1.8155911,0.95296884,0.62366885,0.25804308,0.18736126,0.11555847,0.14286654,1.3756974,0.2461432,0.06652655,0.3984305,0.8777452,0.50744456,0.35105827,0.18969047,0.13299413,0.055075012,0.16107328,0.08707685,0.11280617,1.0389686,0.076255046,0.11108529,0.21245126,0.25629318,1.8140788,0.05147864,0.13964146,3.0904498,0.10163431,0.37256712,0.8037479,0.12033405,2.123819,0.059838463,1.3040484,0.15958053,1.1661333,0.13415802
